serie Name,serie Code,país Name,país Code,2000 [YR2000],2012 [YR2012],2017 [YR2017]
Learning-Adjusted Years of School,HD.HCI.LAYS,Argentina,ARG,..,..,8.87
Learning-Adjusted Years of School,HD.HCI.LAYS,Bulgaria,BGR,..,..,10.29
Learning-Adjusted Years of School,HD.HCI.LAYS,El Salvador,SLV,..,..,6.55
"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,Uruguay,URY,..,..,..
"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,Argentina,ARG,..,..,8.97
"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,Bulgaria,BGR,..,..,10.41
"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,El Salvador,SLV,..,..,6.46
"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,Uruguay,URY,..,..,..
"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,Argentina,ARG,..,..,8.77
"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,Bulgaria,BGR,..,..,10.17
"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,El Salvador,SLV,..,..,6.64
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Uruguay,URY,84,84,98
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Argentina,ARG,90,90,90
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Bulgaria,BGR,120,410,410
Length of paid maternity leave (calendar days),SH.MMR.LEVE,El Salvador,SLV,84,84,112
Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,Uruguay,URY,0,0,0
Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,Argentina,ARG,0,0,0
Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,Bulgaria,BGR,0,0,0
Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,El Salvador,SLV,0,0,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Uruguay,URY,0,0,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Argentina,ARG,0,0,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Bulgaria,BGR,0,0,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,El Salvador,SLV,0,0,0
Length of paid paternity leave (calendar days),SH.PTR.LEVE,Uruguay,URY,0,3,13
Length of paid paternity leave (calendar days),SH.PTR.LEVE,Argentina,ARG,2,2,2
Length of paid paternity leave (calendar days),SH.PTR.LEVE,Bulgaria,BGR,0,21,21
Length of paid paternity leave (calendar days),SH.PTR.LEVE,El Salvador,SLV,0,0,3
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Uruguay,URY,0,0,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Argentina,ARG,0,0,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Bulgaria,BGR,0,365,365
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,El Salvador,SLV,0,0,0
"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,Uruguay,URY,..,24.5479209999999,25.066742
"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,Argentina,ARG,..,23.172318,23.636696
"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,Bulgaria,BGR,..,21.345963,21.783542
"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,El Salvador,SLV,..,22.028865,22.749825
"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,Uruguay,URY,..,18.96348,19.421923
"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,Argentina,ARG,..,18.4507109999999,18.851354
"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,Bulgaria,BGR,..,17.073046,17.192937
"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,El Salvador,SLV,..,19.519472,20.0721759999999
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Uruguay,URY,78.443,80.632,81.238
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Argentina,ARG,76.982,78.966,79.726
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Bulgaria,BGR,75.3,77.9,78.4
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,El Salvador,SLV,73.378,76.203,77.417
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Uruguay,URY,70.97,73.172,73.805
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Argentina,ARG,70.128,72.151,72.924
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Bulgaria,BGR,68.2,70.9,71.4
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,El Salvador,SLV,64.357,66.917,68.006
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Uruguay,URY,..,98.6605529785156,98.9639129638672
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Argentina,ARG,..,99.0999526977539,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Bulgaria,BGR,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,El Salvador,SLV,..,..,86.6736373901367
"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,Uruguay,URY,..,98.1039733886719,98.2341918945313
"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,Argentina,ARG,..,99.1111297607422,..
"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,Bulgaria,BGR,..,..,..
"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,El Salvador,SLV,..,..,90.6313781738281
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Uruguay,URY,..,1.00676000118256,1.00760996341705
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Argentina,ARG,..,1.00471997261047,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Bulgaria,BGR,..,..,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,El Salvador,SLV,..,..,1.00356996059418
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Uruguay,URY,..,99.2977828979492,99.3169937133789
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Argentina,ARG,..,99.6142807006836,..
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,Bulgaria,BGR,..,..,..
"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,El Salvador,SLV,..,..,98.1496429443359
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Uruguay,URY,..,98.6261215209961,98.561408996582
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Argentina,ARG,..,99.14453125,..
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Bulgaria,BGR,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,El Salvador,SLV,..,..,97.7996978759766
Location of cooking: inside the house (% of households),SG.COK.HOUS.ZS,Uruguay,URY,..,..,..
Location of cooking: inside the house (% of households),SG.COK.HOUS.ZS,Argentina,ARG,..,..,..
Location of cooking: inside the house (% of households),SG.COK.HOUS.ZS,Bulgaria,BGR,..,..,..
Location of cooking: inside the house (% of households),SG.COK.HOUS.ZS,El Salvador,SLV,..,..,..
Location of cooking: other places (% of households),SG.COK.OTHR.ZS,Uruguay,URY,..,..,..
Location of cooking: other places (% of households),SG.COK.OTHR.ZS,Argentina,ARG,..,..,..
Location of cooking: other places (% of households),SG.COK.OTHR.ZS,Bulgaria,BGR,..,..,..
Location of cooking: other places (% of households),SG.COK.OTHR.ZS,El Salvador,SLV,..,..,..
Location of cooking: outdoors (% of households),SG.COK.OUTD.ZS,Uruguay,URY,..,..,..
Location of cooking: outdoors (% of households),SG.COK.OUTD.ZS,Argentina,ARG,..,..,..
Location of cooking: outdoors (% of households),SG.COK.OUTD.ZS,Bulgaria,BGR,..,..,..
Location of cooking: outdoors (% of households),SG.COK.OUTD.ZS,El Salvador,SLV,..,..,..
Location of cooking: separate building (% of households),SG.COK.SBLD.ZS,Uruguay,URY,..,..,..
Location of cooking: separate building (% of households),SG.COK.SBLD.ZS,Argentina,ARG,..,..,..
Location of cooking: separate building (% of households),SG.COK.SBLD.ZS,Bulgaria,BGR,..,..,..
Location of cooking: separate building (% of households),SG.COK.SBLD.ZS,El Salvador,SLV,..,..,..
"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,Uruguay,URY,..,..,..
"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,Argentina,ARG,87.4090728759766,88.3589630126953,93.5797500610352
"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,Bulgaria,BGR,..,..,42.2760391235352
"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,El Salvador,SLV,..,84.0140762329102,78.5670700073242
"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,Uruguay,URY,..,..,..
"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,Argentina,ARG,83.0112609863281,84.1333236694336,86.1833801269531
"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,Bulgaria,BGR,..,..,51.4199714660645
"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,El Salvador,SLV,..,81.4684906005859,77.1483306884766
"Made digital payments in the past year, female  (% age 15+)",g20.t.made.2,Uruguay,URY,..,..,48.8233985900879
"Made digital payments in the past year, female  (% age 15+)",g20.t.made.2,Argentina,ARG,..,..,32.2856369018555
"Made digital payments in the past year, female  (% age 15+)",g20.t.made.2,Bulgaria,BGR,..,..,43.8887939453125
"Made digital payments in the past year, female  (% age 15+)",g20.t.made.2,El Salvador,SLV,..,..,13.4441318511963
"Made digital payments in the past year, male  (% age 15+)",g20.t.made.1,Uruguay,URY,..,..,57.0319404602051
"Made digital payments in the past year, male  (% age 15+)",g20.t.made.1,Argentina,ARG,..,..,31.4211578369141
"Made digital payments in the past year, male  (% age 15+)",g20.t.made.1,Bulgaria,BGR,..,..,38.3191871643066
"Made digital payments in the past year, male  (% age 15+)",g20.t.made.1,El Salvador,SLV,..,..,24.059476852417
"Made or received digital payments in the past year, female  (% age 15+)",g20.t.2,Uruguay,URY,..,..,56.4302558898926
"Made or received digital payments in the past year, female  (% age 15+)",g20.t.2,Argentina,ARG,..,..,42.4553489685059
"Made or received digital payments in the past year, female  (% age 15+)",g20.t.2,Bulgaria,BGR,..,..,67.2854766845703
"Made or received digital payments in the past year, female  (% age 15+)",g20.t.2,El Salvador,SLV,..,..,18.2791175842285
"Made or received digital payments in the past year, male  (% age 15+)",g20.t.1,Uruguay,URY,..,..,62.6937789916992
"Made or received digital payments in the past year, male  (% age 15+)",g20.t.1,Argentina,ARG,..,..,37.6856994628906
"Made or received digital payments in the past year, male  (% age 15+)",g20.t.1,Bulgaria,BGR,..,..,62.2938766479492
"Made or received digital payments in the past year, male  (% age 15+)",g20.t.1,El Salvador,SLV,..,..,30.0419807434082
Main cooking fuel: agricultural crop (% of households),SG.COK.CROP.ZS,Uruguay,URY,..,..,..
Main cooking fuel: agricultural crop (% of households),SG.COK.CROP.ZS,Argentina,ARG,..,..,..
Main cooking fuel: agricultural crop (% of households),SG.COK.CROP.ZS,Bulgaria,BGR,..,..,..
Main cooking fuel: agricultural crop (% of households),SG.COK.CROP.ZS,El Salvador,SLV,..,..,..
Main cooking fuel: charcoal (% of households),SG.COK.CHCO.ZS,Uruguay,URY,..,..,..
Main cooking fuel: charcoal (% of households),SG.COK.CHCO.ZS,Argentina,ARG,..,..,..
Main cooking fuel: charcoal (% of households),SG.COK.CHCO.ZS,Bulgaria,BGR,..,..,..
Main cooking fuel: charcoal (% of households),SG.COK.CHCO.ZS,El Salvador,SLV,..,..,..
Main cooking fuel: dung (% of households),SG.COK.DUNG.ZS,Uruguay,URY,..,..,..
Main cooking fuel: dung (% of households),SG.COK.DUNG.ZS,Argentina,ARG,..,..,..
Main cooking fuel: dung (% of households),SG.COK.DUNG.ZS,Bulgaria,BGR,..,..,..
Main cooking fuel: dung (% of households),SG.COK.DUNG.ZS,El Salvador,SLV,..,..,..
Main cooking fuel: electricity  (% of households),SG.COK.ELEC.ZS,Uruguay,URY,..,..,..
Main cooking fuel: electricity  (% of households),SG.COK.ELEC.ZS,Argentina,ARG,..,..,..
Main cooking fuel: electricity  (% of households),SG.COK.ELEC.ZS,Bulgaria,BGR,..,..,..
Main cooking fuel: electricity  (% of households),SG.COK.ELEC.ZS,El Salvador,SLV,..,..,..
Main cooking fuel: LPG/natural gas/biogas (% of households),SG.COK.LPGN.ZS,Uruguay,URY,..,..,..
Main cooking fuel: LPG/natural gas/biogas (% of households),SG.COK.LPGN.ZS,Argentina,ARG,..,..,..
Main cooking fuel: LPG/natural gas/biogas (% of households),SG.COK.LPGN.ZS,Bulgaria,BGR,..,..,..
Main cooking fuel: LPG/natural gas/biogas (% of households),SG.COK.LPGN.ZS,El Salvador,SLV,..,..,..
Main cooking fuel: straw/shrubs/grass (% of households),SG.COK.STRW.ZS,Uruguay,URY,..,..,..
Main cooking fuel: straw/shrubs/grass (% of households),SG.COK.STRW.ZS,Argentina,ARG,..,..,..
Main cooking fuel: straw/shrubs/grass (% of households),SG.COK.STRW.ZS,Bulgaria,BGR,..,..,..
Main cooking fuel: straw/shrubs/grass (% of households),SG.COK.STRW.ZS,El Salvador,SLV,..,..,..
Main cooking fuel: wood (% of households),SG.COK.WOOD.ZS,Uruguay,URY,..,..,..
Main cooking fuel: wood (% of households),SG.COK.WOOD.ZS,Argentina,ARG,..,..,..
Main cooking fuel: wood (% of households),SG.COK.WOOD.ZS,Bulgaria,BGR,..,..,..
Main cooking fuel: wood (% of households),SG.COK.WOOD.ZS,El Salvador,SLV,..,..,..
"Main source of emergency funds: family or friends, female  (% able to raise funds, age 15+)",fin25b.t.a.s.2,Uruguay,URY,..,..,29.4973011016846
"Main source of emergency funds: family or friends, female  (% able to raise funds, age 15+)",fin25b.t.a.s.2,Argentina,ARG,..,..,37.091423034668
"Main source of emergency funds: family or friends, female  (% able to raise funds, age 15+)",fin25b.t.a.s.2,Bulgaria,BGR,..,..,50.1493530273438
"Main source of emergency funds: family or friends, female  (% able to raise funds, age 15+)",fin25b.t.a.s.2,El Salvador,SLV,..,..,29.7514324188232
"Main source of emergency funds: family or friends, male  (% able to raise funds, age 15+)",fin25b.t.a.s.1,Uruguay,URY,..,..,24.1647663116455
"Main source of emergency funds: family or friends, male  (% able to raise funds, age 15+)",fin25b.t.a.s.1,Argentina,ARG,..,..,28.7641410827637
"Main source of emergency funds: family or friends, male  (% able to raise funds, age 15+)",fin25b.t.a.s.1,Bulgaria,BGR,..,..,44.1350479125977
"Main source of emergency funds: family or friends, male  (% able to raise funds, age 15+)",fin25b.t.a.s.1,El Salvador,SLV,..,..,21.1732769012451
"Main source of emergency funds: loan from a bank, employer, or private lender, female (% able to raise funds, age 15+)",fin25d.a.s.2,Uruguay,URY,..,..,16.9686965942383
"Main source of emergency funds: loan from a bank, employer, or private lender, female (% able to raise funds, age 15+)",fin25d.a.s.2,Argentina,ARG,..,..,8.99166107177734
"Main source of emergency funds: loan from a bank, employer, or private lender, female (% able to raise funds, age 15+)",fin25d.a.s.2,Bulgaria,BGR,..,..,3.9992823600769
"Main source of emergency funds: loan from a bank, employer, or private lender, female (% able to raise funds, age 15+)",fin25d.a.s.2,El Salvador,SLV,..,..,5.16148567199707
"Main source of emergency funds: loan from a bank, employer, or private lender, male  (% able to raise funds, age 15+)",fin25d.a.s.1,Uruguay,URY,..,..,12.4665517807007
"Main source of emergency funds: loan from a bank, employer, or private lender, male  (% able to raise funds, age 15+)",fin25d.a.s.1,Argentina,ARG,..,..,4.89304304122925
"Main source of emergency funds: loan from a bank, employer, or private lender, male  (% able to raise funds, age 15+)",fin25d.a.s.1,Bulgaria,BGR,..,..,3.6795117855072
"Main source of emergency funds: loan from a bank, employer, or private lender, male  (% able to raise funds, age 15+)",fin25d.a.s.1,El Salvador,SLV,..,..,2.54771566390991
"Main source of emergency funds: money from working, female (% able to raise funds, age 15+)",fin25c.a.s.2,Uruguay,URY,..,..,23.744743347168
"Main source of emergency funds: money from working, female (% able to raise funds, age 15+)",fin25c.a.s.2,Argentina,ARG,..,..,31.7336940765381
"Main source of emergency funds: money from working, female (% able to raise funds, age 15+)",fin25c.a.s.2,Bulgaria,BGR,..,..,15.8095617294312
"Main source of emergency funds: money from working, female (% able to raise funds, age 15+)",fin25c.a.s.2,El Salvador,SLV,..,..,39.370433807373
"Main source of emergency funds: money from working, male  (% able to raise funds, age 15+)",fin25c.a.s.1,Uruguay,URY,..,..,34.8919486999512
"Main source of emergency funds: money from working, male  (% able to raise funds, age 15+)",fin25c.a.s.1,Argentina,ARG,..,..,38.6568946838379
"Main source of emergency funds: money from working, male  (% able to raise funds, age 15+)",fin25c.a.s.1,Bulgaria,BGR,..,..,23.5562782287598
"Main source of emergency funds: money from working, male  (% able to raise funds, age 15+)",fin25c.a.s.1,El Salvador,SLV,..,..,51.7610244750977
"Main source of emergency funds: other, female (% able to raise funds, age 15+)",fin25f.a.s.2,Uruguay,URY,..,..,3.5582377910614
"Main source of emergency funds: other, female (% able to raise funds, age 15+)",fin25f.a.s.2,Argentina,ARG,..,..,6.06354141235352
"Main source of emergency funds: other, female (% able to raise funds, age 15+)",fin25f.a.s.2,Bulgaria,BGR,..,..,0.375568687915802
"Main source of emergency funds: other, female (% able to raise funds, age 15+)",fin25f.a.s.2,El Salvador,SLV,..,..,2.35044622421265
"Main source of emergency funds: other, male (% able to raise funds, age 15+)",fin25f.a.s.1,Uruguay,URY,..,..,1.37379014492035
"Main source of emergency funds: other, male (% able to raise funds, age 15+)",fin25f.a.s.1,Argentina,ARG,..,..,2.83976268768311
"Main source of emergency funds: other, male (% able to raise funds, age 15+)",fin25f.a.s.1,Bulgaria,BGR,..,..,0
"Main source of emergency funds: other, male (% able to raise funds, age 15+)",fin25f.a.s.1,El Salvador,SLV,..,..,4.73567867279053
"Main source of emergency funds: sale of assets , male (% able to raise funds, age 15+)",fin25e.a.s.1,Uruguay,URY,..,..,0.665938556194305
"Main source of emergency funds: sale of assets , male (% able to raise funds, age 15+)",fin25e.a.s.1,Argentina,ARG,..,..,2.35776734352112
